id;naampad;wkt
54012;N211.212/NWEG;simplified;LINESTRING Z (156548.756 177736.096 0, 156540.386 177753.593 0, 156517.26 177783.264 0, 156491.585 177811.883 0, 156465.699 177837.173 0, 156407.966 177898.415 0, 156256.931 178034.268 0, 156242.837 178046.547 0, 156235.79 178048.613 0, 156050.874 178213.877 0, 155991.727 178266.077 0, 155982.338 178271.871 0, 155825.507 178410.883 0, 155790.522 178445.877 0, 155634.531 178584.063 0, 155579.828 178638.188 0, 155558.094 178661.345 0, 155537.364 178687.101 0, 155493.836 178746.81 0, 155379.898 178910.457 0, 155348.782 178950.36 0, 155322.299 178980.951 0, 155316.586 178989.988 0, 155296.773 179008.842 0, 155285.092 179017.212 0, 155275.504 179015.688 0, 155266.996 179016.951 0, 155259.222 179020.629 0, 155252.85 179026.406 0, 155246.762 179039.282 0, 155246.341 179047.872 0, 155248.548 179056.413 0, 155246.054 179066.916 0, 155223.449 179110.737 0, 155203.139 179138.749 0, 155190.662 179151.691 0, 155176.151 179171.769 0, 155150.798 179202.107 0, 155125.36 179226.59 0, 155099.465 179247.963 0, 155083.193 179258.916 0, 155040.835 179284.639 0, 155036.226 179289.188 0, 154950.697 179339.679 0, 154917.93 179353.689 0, 154901.571 179362.7 0, 154893.646 179358.83 0, 154886.792 179359.191 0, 154881.65 179361.389 0, 154876.347 179367.418 0, 154874.977 179371.225 0, 154875.222 179379.251 0, 154841.759 179399.365 0, 154831.041 179407.771 0, 154720.072 179473.282 0, 154711.41 179475.234 0, 154622.016 179526.724 0, 154604.977 179540.905 0, 154578.553 179588.44 0, 154563.983 179550.233 0, 154498.241 179395.751 0, 154494.374 179390.367 0, 154481.996 179384.877 0, 154482.735 179376.845 0, 154478.75 179369.016 0, 154474.047 179365.719 0, 154467.938 179364.423 0, 154460.422 179366.438 0, 154455.203 179371.485 0, 154453 179377.876 0, 154453.942 179384.826 0, 154067.925 179535.899 0, 154056.558 179537.283 0, 154023.088 179548.726 0, 154020.166 179548.965 0, 154012.861 179545.061 0, 154004.618 179545.874 0, 153999.05 179550.005 0, 153996.087 179556.273 0, 153987.409 179561.978 0, 153961.872 179570.672 0, 153943.369 179579.827 0, 153930.973 179583.359 0, 153918.149 179583.602 0, 153911.576 179581.251 0, 153905.002 179583.604 0, 153896.178 179583.955 0, 153842.653 179573.857 0, 153797.201 179554.168 0, 153765.638 179538.323 0, 153404.459 179348.693 0, 153383.955 179332.753 0, 153367.737 179312.33 0, 153358.222 179293.866 0, 153346.658 179249.62 0, 153341.108 179234.692 0, 153331.312 179217.785 0, 153317.861 179202.281 0, 153303.127 179190.466 0, 153282.076 179179.236 0, 153266.69 179174.482 0, 153244.768 179170.487 0, 153217.473 179169.156 0, 153213.788 179165.337 0, 153169.718 179166.725 0, 153111.921 179175.132 0, 153086.073 179174.46 0, 153074.853 179176.439 0, 153059.716 179182.479 0, 153029.027 179199.871 0, 153006.231 179206.915 0, 153000.96 179211.283 0, 152898.251 179239.099 0, 152883.376 179238.867 0, 152559.102 179347.981 0, 152292.905 179436.005 0, 152251.904 179447.982 0, 152207.514 179455.692 0, 152186.407 179457.656 0, 152119.963 179461.153 0, 152093.996 179460.741 0, 152032.955 179465.343 0, 152023.467 179467.588 0, 151897.815 179473.415 0, 151869.803 179477.388 0, 151833.798 179485.394 0, 151791.171 179500.527 0, 151744.157 179522.774 0, 151102.733 179844.188 0, 150546.91 180120.439 0, 150412.711 180188.8 0, 150387.568 180209.079 0, 150372.74 180225.622 0, 150364.487 180237.81 0, 150346.71 180274.836 0, 150313.126 180362.228 0, 150298.422 180388.736 0, 150283.438 180408.928 0, 150273.516 180418.47 0, 150247.195 180435.489 0, 150180.476 180472.828 0, 150151.606 180486.453 0, 150086.986 180511.097 0, 149586.144 180682.214 0, 149536.853 180700.52 0, 149213.219 180811.391 0, 149097.598 180852.731 0, 149085.219 180855.219 0, 148495.871 181057.43 0, 148374.313 181098.422 0, 148325.182 181112.978 0, 148184.417 181162.201 0, 147782.317 181298.05 0, 147766.172 181305.203 0, 147745.034 181310.758 0, 147442.735 181418 0, 147262.349 181478.054 0, 147169.579 181514.344 0, 147128.641 181531.328 0, 147070.105 181558.644 0, 147057.73 181560.889 0, 147012.297 181581.094 0, 146887.401 181646.817 0, 146819.047 181686.141 0, 146805.547 181699.578 0, 146481.605 181873.61 0, 146462.818 181879.358 0, 146443.172 181888.486 0, 146345.686 181941.47 0, 146276.028 181984.116 0, 145818.938 182229.75 0, 145806.407 182238.001 0, 145803.75 182243.282 0, 145795.516 182247.907 0, 145744.485 182301.704 0, 145712.919 182325.767 0, 145659.407 182303.86 0, 145646.406 182305.344 0, 145597.65 182320.385 0, 145549.157 182326.36 0, 145467.016 182361.266 0, 145323.453 182426.532 0, 145306.094 182432.438 0, 145271.203 182442.719 0, 145215.453 182454.719 0, 145187.375 182458.454 0, 145131.282 182461.438 0, 145054.453 182457.282 0, 143220.141 182304.86 0, 143185.469 182303.61 0, 143156.375 182304.454 0, 143112.922 182309.391 0, 143091.047 182313.469 0, 143047.266 182324.86 0, 143025.438 182332.203 0, 142982.172 182350.172 0, 141851.668 182879.619 0, 141822.446 182889.602 0, 141819.213 182884.797 0, 141814.406 182881.586 0, 141808.736 182880.459 0, 141803.065 182881.587 0, 141798.259 182884.8 0, 141795.047 182889.607 0, 141793.92 182895.277 0, 141795.645 182902.291 0, 141782.986 182911.213 0, 141766.708 182919.59 0, 140821.016 183360.938 0, 140763.485 183385.329 0, 140731.703 183392.641 0, 140712.391 183394.657 0, 140691.266 183391.282 0, 140681.858 183386.943 0, 140673.543 183379.153 0, 140670.423 183373.832 0, 140659.485 183329.891 0, 140654.297 183317.532 0, 140629.344 183274.766 0, 140622.625 183268.704 0, 140612.422 183263.719 0, 140541.031 183248.235 0, 140466.828 183254.063 0, 140442.165 183263.207 0, 140435.038 183264.993 0, 140431.835 183264.113 0, 140427.03 183256.751 0, 140425.71 183177.892 0, 140422.682 183147.964 0, 140420.205 183138.909 0, 140354.616 183157.734 0, 140210.782 183203.407 0, 140192.641 183215.813 0, 140178.172 183228.251 0, 140105.958 183321.702 0, 139914.125 183577.985 0, 139877.221 183621.541 0, 139845.381 183650.52 0, 139803.281 183679.586 0, 139776.485 183692.469 0, 139748.281 183701.313 0, 139701.313 183708.36 0, 139653.531 183709.891 0, 139624.172 183709.001 0, 139577.688 183703.407 0, 138953.732 183584.759 0, 138618.602 183523.242 0, 138582.999 183516.229 0, 138539.19 183504.265 0, 138481.445 183479.398 0, 138345.114 183410.096 0, 138227.018 183345.438 0, 138057.001 183257.716 0, 137442.297 182934.422 0, 137406.418 182916.215 0, 137366.047 182899.391 0, 137326.203 182887.126 0, 137021.042 182811.975 0, 137002.563 182807.92 0, 136986.756 182806.782 0, 136955.276 182799.15 0, 136917.416 182789.535 0, 136892.704 182780.643 0, 136841.098 182770.227 0, 136820.37 182762.376 0, 135538.36 182446.797 0, 135513.48 182442.217 0)
59898;N211A.212/NWEG;simplified;LINESTRING Z (153055.005 180420.064 0, 153051.077 180426.665 0, 153042.248 180452.278 0, 153031.214 180474.521 0, 153008.661 180505.226 0, 152993.336 180519.752 0, 152955.809 180545.937 0, 152709.562 180693.011 0, 152678.489 180712.94 0)
53421;N211B.212/NWEG;simplified;LINESTRING Z (147766.172 181305.203 0, 147727.482 181218.831 0, 147704.184 181174.049 0, 147676.925 181130.247 0, 147641.133 181082.846 0, 147534.63 180958.592 0, 147397.772 180804.609 0, 147275.931 180660.244 0, 147260.35 180643.032 0, 147229.805 180628.31 0)
51318;N211C.212/NWEG;simplified;LINESTRING Z (156657.645 177563.725 0, 156556.23 177759.569 0, 156535.328 177789.895 0, 156492.667 177835.581 0, 156382.808 177939.55 0, 156330.958 177987.432 0, 156251.284 178056.576 0)
47825;N212.114/NWEG;simplified;LINESTRING Z (186058.132 193835.699 0, 186083.438 193823.141 0, 186451.891 193684.282 0, 186490.016 193667.141 0, 186514.125 193650.673 0, 186530.969 193635.813 0, 186644.625 193510.532 0, 186673.61 193483.048 0, 186692.672 193468.016 0, 186720.891 193448.907 0, 186756.11 193430.032 0, 186793.031 193414.688 0, 186816.719 193407.438 0, 186855.766 193399.001 0, 187047.297 193371.172 0, 187074.141 193365.985 0, 188139.281 193067.813 0, 188227.125 193044.673 0, 188263.188 193040.985 0, 188283.875 193041.188 0, 188689.594 193058.673 0, 188750.641 193047.829 0, 188883.11 193020.813 0, 188911.969 193011.954 0, 188927.985 193004.657 0, 189231.828 192850.626 0, 189251.688 192844.626 0, 189300.047 192844.907 0, 189312.314 192843.651 0, 189326.281 192837.673 0, 189336.422 192831.188 0, 189379.672 192795.063 0, 189396.953 192785.11 0, 189732.477 192672.187 0, 189758.391 192665.501 0, 189806.313 192659.063 0, 189852.891 192661.844 0, 190536.516 192797.001 0, 190566.234 192801.094 0, 190589.25 192802.032 0, 190638.313 192799.36 0, 191115.516 192756.016 0, 191150.719 192755.969 0, 191234.985 192763.626 0, 191261.61 192763.563 0, 191279.906 192761.798 0, 191310.031 192755.876 0, 191337.86 192746.766 0, 191373.156 192729.595 0, 191403.519 192709.131 0)
47826;N212.214/NWEG;simplified;LINESTRING Z (191403.519 192709.131 0, 192235.344 192063.094 0, 192265.766 192037.282 0, 192287.016 192014.438 0, 192304.219 191990.391 0, 192477.875 191624.344 0, 192514.516 191550.164 0, 192530.766 191511.938 0, 192540.36 191493.032 0, 192554.438 191470.657 0, 192588.031 191432.032 0, 192925.156 191131.407 0, 192939.313 191116.204 0, 193265 190683.923 0, 193423.375 190444.782 0, 193431.094 190430.391 0, 193507.156 190260.407 0, 193693.297 189839.204 0, 193705.172 189801.548 0, 193710.844 189768.673 0, 193711.453 189734.079 0, 193704.401 189695.74 0, 193693.781 189663.548 0, 193672.172 189617.063 0, 193656.141 189575.579 0, 193650.5 189555.923 0, 193644.078 189522.376 0, 193639.828 189483.72 0, 193640.453 189440.766 0, 193682.61 189026.126 0, 193681.563 189003.001 0, 193671 188964.86 0, 193600.813 188741.516 0, 193544.906 188580.907 0, 193480.656 188369.907 0, 193464.594 188336.688 0, 193446.375 188304.204 0, 193439.906 188281.11 0, 193439.359 188273.141 0, 193442.141 188245.579 0, 193456.55 188153.464 0, 193454.345 188142.426 0, 193443.738 188136.052 0, 193400.058 188130.591 0, 193345.618 188124.902 0, 193271.663 188122.365 0, 193235.121 188119.75 0, 193224.317 188117.558 0, 193185.375 188098.36 0, 193173.499 188087.359 0, 193166.438 188080.048 0, 193154.875 188062.766 0, 193129.75 188017.329 0, 193124.946 188011.1 0, 193111.163 188002.945 0, 193097.002 188000.839 0, 192993.94 187996.912 0, 192978.906 187992.454 0, 192867.688 187936.891 0, 192847.297 187923.454 0, 192770.165 187865.437 0, 192763.841 187868.818 0, 192756.978 187866.737 0, 192753.552 187859.495 0, 192755.13 187854.289 0, 192758.504 187851.232 0, 192756.826 187841.605 0, 192753.439 187831.333 0, 192748.966 187824.566 0, 192617.675 187687.787 0, 192598.331 187664.586 0, 192569.918 187623.501 0, 192554.761 187597.54 0, 192542.735 187570.594 0, 192488.031 187429.313 0, 192448.063 187344.86 0, 192441.11 187325.954 0, 192438.945 187306.975 0, 192440.838 187295.185 0, 192444.105 187284.887 0, 192453.875 187269.219 0, 192475.391 187252.219 0, 192519.782 187225.532 0, 192539.86 187210.922 0, 192547.516 187200.235 0, 192552.969 187181.954 0, 192557.688 186990.11 0, 192568.985 186678.063 0, 192568.375 186599.907 0, 192563.594 186498.86 0, 192562.969 186436.032 0, 192571.104 186166.378 0, 192568.108 186156.2 0, 192570.08 186123.241 0, 192573.024 186108.906 0, 192576.454 185972.11 0, 192577.844 185861.782 0, 192573.594 185819.703 0, 192578.204 185792.344 0, 192588.485 185759.016 0, 192596.843 185722.682 0)
57475;N223.214/NWEG;simplified;LINESTRING Z (181944.03 185716.507 0, 182063.985 185523.532 0, 182087.469 185497.016 0, 182142 185448.063 0, 182152.782 185434.625 0, 182162.769 185418.111 0, 182164.904 185377.245 0, 182156.663 185341.593 0, 182177.939 185316.758 0, 182202.032 185284.454 0, 182237.469 185231.703 0, 182303.456 185126.815 0, 182327.579 185091.563 0, 182365.182 185041.183 0, 182436.157 184958.11 0, 182601.547 184781.313 0, 182629.703 184747.11 0, 182647.065 184723.329 0, 182683.764 184667.238 0, 182703.331 184631.46 0, 182731.185 184570.968 0, 182751.077 184519.686 0, 182767.313 184465.703 0, 182785.375 184384 0, 182859.563 183964.453 0, 182914.04 183638.345 0, 182929.786 183567.983 0, 182933.834 183561.049 0, 182991.672 183221.641 0, 183005.219 183132.063 0, 183014.422 183025.11 0, 183015.953 182965.625 0, 183015.213 182557.246 0, 183013.107 182551.787 0, 183011.521 182435.913 0, 183012.698 182377.45 0, 183014.614 182371.656 0, 183013.657 181929.329 0, 183018.328 181862.407 0, 183021.907 181836.344 0, 183032.5 181783.063 0, 183046.282 181733.672 0, 183072.031 181665.297 0, 183153.487 181489.663 0, 183157.007 181478.751 0, 183190.577 181401.944 0, 183225.789 181328.617 0, 183239.14 181306.397 0, 183295.531 181186.782 0, 183341.563 181094.735 0, 184053.531 179686.344 0, 184081.494 179622.374 0, 184082.314 179615.284 0, 184097.566 179570.491 0, 184110.479 179521.657 0, 184116.871 179492.433 0, 184125.561 179438.851 0, 184130.702 179378.14 0, 184137.047 179141.961 0, 184146.319 179065.226 0, 184160.42 178995.46 0, 184174.064 178951.714 0, 184190.1 178910.417 0, 184221.564 178848.031 0, 184240.434 178817.499 0, 184266.224 178781.687 0, 184374.876 178638.239 0, 184381.755 178635.121 0, 185207.557 177552.323 0, 185206.945 177548.605 0, 185216.106 177536.136 0, 185224.176 177520.989 0, 185227.264 177510.782 0, 185225.154 177504.954 0, 185224.998 177498.422 0, 185228.811 177489.282 0, 185237.217 177482.86 0, 185247.717 177481.688 0, 185273.058 177458.878 0, 185278.009 177456.99 0, 185651.8 176969.258 0, 185655.186 176961.109 0, 185699.875 176894.002 0, 185719.546 176859.315 0, 185742.14 176811.768 0, 185751.893 176787.715 0, 185764.868 176747.322 0, 185774.633 176705.031 0, 185782.273 176649.306 0, 185786.746 176599.647 0, 185789.546 176592.414 0, 185800.498 176379.344 0, 185808.639 176288.766 0, 186068.873 174155.844 0, 186096.036 174016.336 0, 186105.626 173974.059 0, 186116.636 173936.377 0, 186182.809 173638.506 0, 186195.86 173615.508 0, 186210.467 173600.688 0, 186225.436 173591.391 0, 186257.311 173575.828 0, 186285.045 173558.375 0, 186314.764 173531.313 0, 186335.67 173503.156 0, 186542.139 173165.328 0, 187888.482 171063.172 0, 188701.826 169782.516 0, 188730.451 169731.391 0, 188759.545 169685.141 0, 188773.467 169666.032 0, 188780.623 169659 0, 188825.889 169588.219 0, 188848.389 169549.531 0, 188871.483 169492.078 0, 188888.139 169434.844 0, 189396.205 167138.544 0, 189411.258 167080.84 0, 189420.574 167055.755 0, 189433.949 167027.155 0)
53769;N224.211/NWEG;simplified;LINESTRING Z (136648.407 155962.781 0, 136797.204 155656.484 0, 136814.907 155625.094 0, 136843.173 155589.063 0, 136862.547 155571.453 0, 136955.001 155508.391 0, 137288.926 155286.227 0)
55512;N226.212/NWEG;simplified;LINESTRING Z (156629.846 170910.202 0, 156660.535 170906.333 0, 156862.178 170872.489 0, 156943.799 170861.356 0, 157067.657 170860.641 0, 157479.626 170863.817 0, 157500.902 170867.022 0, 157528.531 170875.491 0, 157668.944 170932.731 0, 157683.107 170940.628 0, 157726.107 170955.148 0, 157737.016 170961.266 0, 157788.661 170982.506 0, 157798.927 170984.232 0, 157858.918 171008.6 0, 157870.472 171011.435 0, 157890.398 171023.243 0, 157940.002 171043.233 0)
59767;N227.112/NWEG;simplified;LINESTRING Z (157483.565 189095.523 0, 157515.209 189086.951 0, 157549.764 189071.181 0, 157575.925 189054.806 0, 157602.466 189031.762 0, 157619.029 189013.241 0, 157633.832 188988.244 0, 157641.494 188968.326 0, 157648.589 188939.459 0, 157652.667 188893.42 0, 157639.485 188641.471 0, 157632.478 188545.758 0, 157612.076 188193.72 0, 157610.497 188131.943 0, 157611.765 188107.518 0, 157618.434 188056.88 0, 157635.61 187990.404 0, 157655.543 187939.044 0, 157679.047 187893.671 0, 157690.473 187874.873 0, 157720.658 187832.861 0, 157756.044 187793.875 0, 157775.306 187774.808 0, 157795.852 187757.417 0, 157817.705 187740.436 0, 157845.575 187721.859 0, 157887.974 187697.791 0, 158201.25 187549.33 0, 158302.578 187499.509 0, 158329.708 187485.872 0, 158365.685 187462.59 0, 158384.469 187447.485 0, 158398.165 187434.122 0, 158421.717 187406.597 0, 158451.701 187362.959 0, 158464.416 187336.075 0)
52136;N227.212/NWEG;simplified;LINESTRING Z (158464.416 187336.075 0, 158542.075 187161.094 0, 158555.804 187138.487 0, 158656.93 186908.989 0, 158656.807 186904.941 0, 158691.769 186811.785 0, 158701.814 186790.358 0, 158714.571 186773.182 0, 158718.837 186770.306 0, 158754.983 186712.912 0, 158760.975 186697.338 0, 158774.439 186674.339 0, 158786.558 186657.609 0, 158831.329 186579.521 0, 158852.039 186553.537 0, 158874.883 186529.338 0, 159047.95 186349.056 0, 159091.571 186306.626 0, 159140.787 186253.244 0, 159444.636 185935.814 0, 159476.437 185901.987 0, 159487.194 185887.156 0, 159502.96 185847.228 0, 159593.538 185580.167 0, 159592.884 185574.753 0, 159625.545 185477.166 0, 159630.372 185450.573 0, 159632.887 185415.733 0, 159630.501 185374.666 0, 159624.338 185347.21 0, 159612.427 185306.588 0, 159598.575 185274.065 0, 159586.918 185253.574 0, 159573.241 185231.021 0, 159554.262 185205.516 0, 159546.168 185191.973 0, 159345.506 184952.086 0, 159272.514 184843.593 0, 159131.427 184683.048 0, 159111.965 184659.012 0, 159089.01 184626.244 0, 159071.212 184596.552 0, 159053.996 184563.367 0, 159031.457 184508.558 0, 159001.483 184421.162 0, 158986.137 184362.319 0, 158976.956 184315.95 0, 158968.328 184245.973 0, 158942.919 183830.974 0, 158937.259 183768.179 0, 158938.74 183725.422 0, 158929.533 183576.938 0, 158929.268 183549.157 0, 158931.596 183536.721 0, 158971.443 183416.018 0, 158986.524 183383.21 0, 159021.608 183325.636 0, 159028.402 183307.433 0, 159035.705 183284.414 0, 159046.182 183241.472 0, 159063.371 183161.928 0, 159069.629 183126.372 0, 159070.026 183107.633 0, 158788.641 181564.923 0, 158783.814 181528.756 0, 158781.961 181497.525 0, 158783.614 181467.665 0, 158809.101 181301.319 0, 158830.805 181094.05 0, 158845.076 180937.154 0, 158867.551 180728.549 0, 158874.692 180708.316 0, 158928.815 180587.227 0, 158934.226 180571.601 0, 158945.795 180531.905 0, 158965.235 180440.127 0, 158986.696 180360.982 0, 159003.615 180309.051 0, 159006.528 180284.851 0, 159011.117 180273.218 0, 159021.941 180255.859 0, 159070.958 180140.265 0, 159084.186 180117.849 0, 159117.956 180067.251 0, 159123.418 180053.161 0, 159122.508 180037.735 0, 159117.354 180016.238 0, 159097.995 179943.529 0, 159024.988 179645.179 0, 159021.176 179618.831 0, 159023.929 179593.186 0, 159196.568 179007.618 0, 159211.004 178961.631 0, 159217.663 178946.063 0, 159233.752 178917.621 0, 159257.582 178885.776 0, 159316.758 178813.254 0, 159358.76 178765.616 0, 159366.361 178759.209 0, 159389.205 178731.103 0, 159579.325 178468.741 0)
52138;N227.212B/NWEG;simplified;LINESTRING Z (160099.004 176409.215 0, 159773.139 174656.27 0, 159727.989 174409.94 0, 159724.651 174379.792 0, 159728.516 174356.516 0, 159748.411 174289.067 0, 159774.138 174163.81 0, 159792.939 173984.073 0, 159801.719 173915.594 0, 159809.922 173889.047 0, 159862.625 173773.391 0, 159889.032 173707.688 0, 159911.67 173616.089 0, 159911.75 173599.891 0, 159917.039 173569.99 0, 159947.985 173436.09 0, 159955.684 173412.281 0, 159970.917 173347.084 0, 159974.853 173336.297 0, 159986.723 173277.97 0, 160009.831 173181.804 0, 160009.583 173175.432 0, 160017.886 173140.372 0, 160029.563 173105.748 0, 160042.623 173074.181 0, 160058.181 173042.23 0, 160078.563 173008.937 0, 160150.204 172906 0, 160287.376 172723.485 0, 160304.106 172702.802 0, 160361.11 172643.313 0, 160375.007 172624.496 0, 160385.91 172605.439 0, 160389.297 172584.266 0, 160387.892 172570.011 0, 160383.938 172559.344 0, 160244.201 172370.896 0, 160229.491 172345.602 0, 160221.795 172317.888 0, 160216.118 172267.078 0, 160215.228 172224.217 0, 160216.762 172120.186 0, 160212.184 172093.524 0, 160207.633 172080.345 0, 160167.022 172001.929 0, 160161.519 171996.886 0, 160131.33 171938.978 0, 160127.93 171928.917 0, 159914.738 171528.362 0, 159870.532 171447.735 0, 159828.425 171382.004 0, 159568.282 170990.578 0, 159481.749 170857.03 0, 159387.016 170717.922 0, 159102.704 170287.75 0, 159059.345 170224.969 0, 159043.032 170205.109 0, 158991.36 170153.219 0, 158600.592 169771.291 0, 158567.631 169735.765 0, 158549.996 169709.689 0, 158312.563 169245.187 0, 158142.876 168909.328 0, 158108.205 168833.778 0, 157821.602 168184.217 0, 157812.805 168172.708 0, 157791.691 168133.793 0, 157756.954 168091.453 0, 157745.476 168075.122 0, 157737.078 168047.279 0, 157729.501 168037.843 0, 157713.189 167964.812 0, 157690.494 167899.855 0, 157652.86 167802.656 0, 157617.236 167718.04 0, 157608.343 167699.838 0, 157602.898 167696.529 0, 157585.73 167662.307 0)
