ident8;begin.opschrift;begin.afstand;eind.opschrift;eind.afstand;gebied
R0060712;0;170;0;177;Agentschap Wegen en Verkeer - AWV112
R0060721;0;0;0;218;Agentschap Wegen en Verkeer - AWV112
R0060721;0;218;0;219;Agentschap Wegen en Verkeer - AWV112
R0060722;0;0;0;218;Agentschap Wegen en Verkeer - AWV112
R0060722;0;218;0;219;Agentschap Wegen en Verkeer - AWV112
R0067001;0;-3;0;621;Agentschap Wegen en Verkeer - AWV112
R0067002;0;-3;0;621;Agentschap Wegen en Verkeer - AWV112
R0080001;0.1;-99;4.3;71;Agentschap Wegen en Verkeer - AWV312
R0080001;6.4;-627;8;81;Agentschap Wegen en Verkeer - AWV312
R0080001;8;81;8;82;Agentschap Wegen en Verkeer - AWV312
R0080001;8.8;-108;8.8;1;Agentschap Wegen en Verkeer - AWV312
R0080001;8.8;1;9.3;62;Agentschap Wegen en Verkeer - AWV312
R0080001;11.1;-91;15.2;-23;Agentschap Wegen en Verkeer - AWV312
R0080001;15.2;-23;16.5;75;Agentschap Wegen en Verkeer - AWV312
R0080002;0;0;4.3;71;Agentschap Wegen en Verkeer - AWV312
R0080002;4.3;71;4.3;72;Agentschap Wegen en Verkeer - AWV312
R0080002;5.6;-70;5.6;-67;Agentschap Wegen en Verkeer - AWV312
R0080002;5.6;-67;8.1;0;Agentschap Wegen en Verkeer - AWV312
R0080002;8.8;-109;8.8;-4;Agentschap Wegen en Verkeer - AWV312
R0080002;8.8;-4;9.3;58;Agentschap Wegen en Verkeer - AWV312
R0080002;11.1;-91;15.7;28;Agentschap Wegen en Verkeer - AWV312
R0080002;15.7;28;15.7;29;Agentschap Wegen en Verkeer - AWV312
R0080002;15.7;29;16.5;74;Agentschap Wegen en Verkeer - AWV312
R0080021;0;-3;0;10;Agentschap Wegen en Verkeer - AWV312
R0080022;0;-3;0;10;Agentschap Wegen en Verkeer - AWV312
R0080111;0;-2;0.1;70;Agentschap Wegen en Verkeer - AWV312
R0080112;0;-2;0.1;70;Agentschap Wegen en Verkeer - AWV312
R0080121;0;-12;0.3;67;Agentschap Wegen en Verkeer - AWV312
R0080122;0;-12;0.3;67;Agentschap Wegen en Verkeer - AWV312
R0080151;0;-9;0.3;0;Agentschap Wegen en Verkeer - AWV312
R0080152;0;-9;0.3;0;Agentschap Wegen en Verkeer - AWV312
R0080161;0;-13;0.1;68;Agentschap Wegen en Verkeer - AWV312
R0080162;0;-13;0.1;68;Agentschap Wegen en Verkeer - AWV312
R0080211;0;-2;0.2;88;Agentschap Wegen en Verkeer - AWV312
R0080212;0;-2;0.2;88;Agentschap Wegen en Verkeer - AWV312
R0080221;0;-2;0.3;31;Agentschap Wegen en Verkeer - AWV312
R0080222;0;-2;0.3;31;Agentschap Wegen en Verkeer - AWV312
R0080251;0;-29;0.1;103;Agentschap Wegen en Verkeer - AWV312
R0080252;0;-29;0.1;103;Agentschap Wegen en Verkeer - AWV312
R0080261;0;-19;0.1;70;Agentschap Wegen en Verkeer - AWV312
R0080262;0;-19;0.1;70;Agentschap Wegen en Verkeer - AWV312
R0080331;0;0;0.1;67;Agentschap Wegen en Verkeer - AWV312
R0080332;0;0;0.1;67;Agentschap Wegen en Verkeer - AWV312
R0080411;0;-1;0.2;32;Agentschap Wegen en Verkeer - AWV312
R0080412;0;-1;0.2;32;Agentschap Wegen en Verkeer - AWV312
R0080441;0;0;0.2;19;Agentschap Wegen en Verkeer - AWV312
R0080442;0;0;0.2;19;Agentschap Wegen en Verkeer - AWV312
R0080481;0;0;0.3;43;Agentschap Wegen en Verkeer - AWV312
R0080482;0;0;0.3;43;Agentschap Wegen en Verkeer - AWV312
R0080491;0;-7;0;-1;Agentschap Wegen en Verkeer - AWV312
R0080491;0;-1;2;33;Agentschap Wegen en Verkeer - AWV312
R0080492;0;-7;0;-1;Agentschap Wegen en Verkeer - AWV312
R0080492;0;-1;2;33;Agentschap Wegen en Verkeer - AWV312
R0080671;0;0;0.2;50;Agentschap Wegen en Verkeer - AWV312
R0080672;0;0;0.2;50;Agentschap Wegen en Verkeer - AWV312
R0080711;0;-60;0.2;54;Agentschap Wegen en Verkeer - AWV312
R0080712;0;-60;0.2;54;Agentschap Wegen en Verkeer - AWV312
R0080721;0;-35;0.2;28;Agentschap Wegen en Verkeer - AWV312
R0080722;0;-35;0.2;28;Agentschap Wegen en Verkeer - AWV312
R0080751;0;-27;0;-25;Agentschap Wegen en Verkeer - AWV312
R0080751;0;-25;0.3;25;Agentschap Wegen en Verkeer - AWV312
R0080752;0;-27;0;-25;Agentschap Wegen en Verkeer - AWV312
R0080752;0;-25;0.3;25;Agentschap Wegen en Verkeer - AWV312
R0080761;0;-22;0.2;17;Agentschap Wegen en Verkeer - AWV312
R0080762;0;-22;0.2;17;Agentschap Wegen en Verkeer - AWV312
R0080801;0;-5;0.6;56;Agentschap Wegen en Verkeer - AWV312
R0080802;0;-6;0.6;56;Agentschap Wegen en Verkeer - AWV312
R0080811;0;-1;0.1;32;Agentschap Wegen en Verkeer - AWV312
R0080811;0.1;32;0.1;34;Agentschap Wegen en Verkeer - AWV312
R0080812;0;-1;0.1;32;Agentschap Wegen en Verkeer - AWV312
R0080812;0.1;32;0.1;34;Agentschap Wegen en Verkeer - AWV312
R0080821;0;-20;0.2;14;Agentschap Wegen en Verkeer - AWV312
R0080822;0;-20;0.2;14;Agentschap Wegen en Verkeer - AWV312
R0080851;0;-8;0.1;93;Agentschap Wegen en Verkeer - AWV312
R0080852;0;-8;0.1;93;Agentschap Wegen en Verkeer - AWV312
R0080861;0;-15;0;-13;Agentschap Wegen en Verkeer - AWV312
R0080861;0;-13;0.2;84;Agentschap Wegen en Verkeer - AWV312
R0080862;0;-15;0;-13;Agentschap Wegen en Verkeer - AWV312
R0080862;0;-13;0.2;84;Agentschap Wegen en Verkeer - AWV312
R0080911;0;0;0.1;101;Agentschap Wegen en Verkeer - AWV312
R0080912;0;0;0.1;101;Agentschap Wegen en Verkeer - AWV312
R0080921;0;0;0.1;95;Agentschap Wegen en Verkeer - AWV312
R0080922;0;0;0.1;95;Agentschap Wegen en Verkeer - AWV312
R0080951;0;-11;0.2;8;Agentschap Wegen en Verkeer - AWV312
R0080952;0;-11;0.2;8;Agentschap Wegen en Verkeer - AWV312
R0080961;0;-18;0.2;0;Agentschap Wegen en Verkeer - AWV312
R0080962;0;-18;0.2;0;Agentschap Wegen en Verkeer - AWV312
R0081011;0;-14;0.2;13;Agentschap Wegen en Verkeer - AWV312
R0081012;0;-14;0.2;13;Agentschap Wegen en Verkeer - AWV312
R0081061;0;-20;0.2;58;Agentschap Wegen en Verkeer - AWV312
R0081062;0;-20;0.2;58;Agentschap Wegen en Verkeer - AWV312
R0081121;0;0;0.2;32;Agentschap Wegen en Verkeer - AWV312
R0081122;0;0;0.2;32;Agentschap Wegen en Verkeer - AWV312
R0081151;0;-11;0.1;94;Agentschap Wegen en Verkeer - AWV312
R0081152;0;-11;0.1;94;Agentschap Wegen en Verkeer - AWV312
R0081311;0;0;0.2;54;Agentschap Wegen en Verkeer - AWV312
R0081312;0;0;0.2;54;Agentschap Wegen en Verkeer - AWV312
R0081361;0;-13;0.2;45;Agentschap Wegen en Verkeer - AWV312
R0081362;0;-13;0.2;45;Agentschap Wegen en Verkeer - AWV312
R0081421;0;0;0.2;36;Agentschap Wegen en Verkeer - AWV312
R0081422;0;0;0.2;36;Agentschap Wegen en Verkeer - AWV312
R0081451;0;-4;0.2;11;Agentschap Wegen en Verkeer - AWV312
R0081452;0;-4;0.2;11;Agentschap Wegen en Verkeer - AWV312
R0081511;0;-1;0.2;11;Agentschap Wegen en Verkeer - AWV312
R0081512;0;-1;0.2;11;Agentschap Wegen en Verkeer - AWV312
R0081521;0;-4;0.2;18;Agentschap Wegen en Verkeer - AWV312
R0081522;0;-4;0.2;18;Agentschap Wegen en Verkeer - AWV312
R0081551;0;-8;0.1;78;Agentschap Wegen en Verkeer - AWV312
R0081552;0;-8;0.1;78;Agentschap Wegen en Verkeer - AWV312
R0081561;0;-8;0.2;41;Agentschap Wegen en Verkeer - AWV312
R0081562;0;-8;0.2;41;Agentschap Wegen en Verkeer - AWV312
R0081611;0;0;0.4;8;Agentschap Wegen en Verkeer - AWV312
R0081611;0.4;8;0.4;9;Agentschap Wegen en Verkeer - AWV312
R0081612;0;0;0.4;8;Agentschap Wegen en Verkeer - AWV312
R0081612;0.4;8;0.4;9;Agentschap Wegen en Verkeer - AWV312
R0081661;0;0;0;21;Agentschap Wegen en Verkeer - AWV312
R0081662;0;0;0;21;Agentschap Wegen en Verkeer - AWV312
R0081671;0;-2;0.1;71;Agentschap Wegen en Verkeer - AWV312
R0081672;0;-2;0.1;71;Agentschap Wegen en Verkeer - AWV312
R0082021;0;0;0.1;89;Agentschap Wegen en Verkeer - AWV312
R0082022;0;0;0.1;89;Agentschap Wegen en Verkeer - AWV312
R0082051;0;-15;0.1;51;Agentschap Wegen en Verkeer - AWV312
R0082052;0;-15;0.1;51;Agentschap Wegen en Verkeer - AWV312
R0084771;0;-14;0;-13;Agentschap Wegen en Verkeer - AWV312
R0084771;0;-13;0.1;0;Agentschap Wegen en Verkeer - AWV312
R0084772;0;-14;0;-13;Agentschap Wegen en Verkeer - AWV312
R0084772;0;-13;0.1;0;Agentschap Wegen en Verkeer - AWV312
R0100001;1.9;-1737;1.9;-46;Gemeente - GemeenteAntwerpen
R0100001;1.9;-46;9.5;185;Agentschap Wegen en Verkeer - AWV121
R0100001;9.5;185;9.5;286;Gemeente - GemeenteAntwerpen
R0100001;9.5;286;9.5;287;Gemeente - GemeenteAntwerpen
R0100001;9.5;287;9.5;344;Gemeente - GemeenteAntwerpen
R0100001;9.5;344;9.5;841;Gemeente - GemeenteAntwerpen
R0100002;1.9;-1738;1.9;-47;Gemeente - GemeenteAntwerpen
R0100002;1.9;-47;9.5;195;Agentschap Wegen en Verkeer - AWV121
R0100002;9.5;195;9.5;299;Gemeente - GemeenteAntwerpen
R0100002;9.5;299;9.5;357;Gemeente - GemeenteAntwerpen
R0100002;9.5;357;9.5;852;Gemeente - GemeenteAntwerpen
R0101411;0;-1;0;147;Agentschap Wegen en Verkeer - AWV121
R0101412;0;-1;0;147;Agentschap Wegen en Verkeer - AWV121
R0101421;0;-37;0;142;Agentschap Wegen en Verkeer - AWV121
R0101422;0;-37;0;142;Agentschap Wegen en Verkeer - AWV121
R0101451;0;0;0;141;Agentschap Wegen en Verkeer - AWV121
R0101452;0;0;0;141;Agentschap Wegen en Verkeer - AWV121
R0101461;0;0;0;171;Agentschap Wegen en Verkeer - AWV121
R0101461;0;171;0;178;Agentschap Wegen en Verkeer - AWV121
R0101462;0;0;0;178;Agentschap Wegen en Verkeer - AWV121
R0110001;0;-29;2.6;-77;Agentschap Wegen en Verkeer - AWV123
R0110001;2.6;-77;11.1;-5;Agentschap Wegen en Verkeer - AWV121
R0110001;11.1;-5;12.8;118;Agentschap Wegen en Verkeer - AWV121
R0110001;12.8;118;12.8;121;Gemeente - GemeenteAntwerpen
R0110001;12.8;121;12.8;963;Gemeente - GemeenteAntwerpen
R0110002;0;-30;2.6;-77;Agentschap Wegen en Verkeer - AWV123
R0110002;2.6;-77;11.1;-8;Agentschap Wegen en Verkeer - AWV121
R0110002;11.1;-8;12.8;119;Agentschap Wegen en Verkeer - AWV121
R0110002;12.8;119;12.8;120;Agentschap Wegen en Verkeer - AWV121
R0110002;12.8;120;12.8;121;Gemeente - GemeenteAntwerpen
R0110002;12.8;121;12.8;965;Gemeente - GemeenteAntwerpen
R0117001;0;0;0;1;Gemeente - GemeenteAntwerpen
R0117001;0;1;0;596;Gemeente - GemeenteAntwerpen
R0117002;0;0;0;1;Gemeente - GemeenteAntwerpen
R0117002;0;1;0;596;Gemeente - GemeenteAntwerpen
R0119011;0;2;0;1490;Gemeente - GemeenteAntwerpen
R0119011;0;1490;0;1570;Gemeente - GemeenteAntwerpen
R0119012;0;-3;0;1486;Gemeente - GemeenteAntwerpen
R0119012;0;1486;0;1566;Gemeente - GemeenteAntwerpen
R0120001;0;-31;0;-29;Agentschap Wegen en Verkeer - AWV112
R0120001;0;-29;2.1;39;Agentschap Wegen en Verkeer - AWV112
R0120001;2.1;39;2.5;-38;Gemeente - GemeenteMechelen
R0120001;2.5;-38;4.6;139;Agentschap Wegen en Verkeer - AWV112
R0120002;0;-26;2.1;42;Agentschap Wegen en Verkeer - AWV112
R0120002;2.1;42;2.5;-50;Gemeente - GemeenteMechelen
R0120002;2.5;-50;4.6;134;Agentschap Wegen en Verkeer - AWV112
R0125001;1.3;-72;0.5;14;Agentschap Wegen en Verkeer - AWV112
R0125002;1.3;-72;0.7;217;Agentschap Wegen en Verkeer - AWV112
R0125011;0;0;0;912;Agentschap Wegen en Verkeer - AWV112
R0125012;0;0;0;912;Agentschap Wegen en Verkeer - AWV112
R0130001;0;-19;5.6;14;Agentschap Wegen en Verkeer - AWV125
R0130001;5.6;14;6.8;104;Agentschap Wegen en Verkeer - AWV125
R0130001;9.3;-92;11.1;106;Agentschap Wegen en Verkeer - AWV125
R0130002;0.1;-118;5.6;14;Agentschap Wegen en Verkeer - AWV125
R0130002;5.6;14;6.8;102;Agentschap Wegen en Verkeer - AWV125
R0130002;9.3;-91;11.1;107;Agentschap Wegen en Verkeer - AWV125
R0140001;0;-18;9.1;73;Agentschap Wegen en Verkeer - AWV114
R0140002;0;-18;9.1;76;Agentschap Wegen en Verkeer - AWV114
R0140111;0;-9;0.3;74;Agentschap Wegen en Verkeer - AWV114
R0140112;0;-9;0.3;74;Agentschap Wegen en Verkeer - AWV114
R0140121;0;-14;0.3;38;Agentschap Wegen en Verkeer - AWV114
R0140122;0;-14;0.3;38;Agentschap Wegen en Verkeer - AWV114
R0140151;0;-4;0;22;Agentschap Wegen en Verkeer - AWV114
R0140152;0;-4;0;22;Agentschap Wegen en Verkeer - AWV114
R0140161;0;-6;0;39;Agentschap Wegen en Verkeer - AWV114
R0140162;0;-6;0;39;Agentschap Wegen en Verkeer - AWV114
R0147001;7.4;-76;8.2;49;Agentschap Wegen en Verkeer - AWV114
R0147002;7.4;-76;8.2;49;Agentschap Wegen en Verkeer - AWV114
R0147011;8.5;-33;9.1;106;Agentschap Wegen en Verkeer - AWV114
R0147012;8.5;-33;9.1;106;Agentschap Wegen en Verkeer - AWV114
R0160001;0;-29;6.9;105;Agentschap Wegen en Verkeer - AWV123
R0160001;6.9;105;6.9;109;Agentschap Wegen en Verkeer - AWV123
R0160002;0;-31;6.9;104;Agentschap Wegen en Verkeer - AWV123
R0160002;6.9;104;6.9;107;Agentschap Wegen en Verkeer - AWV123
R0160211;0;0;0.1;119;Agentschap Wegen en Verkeer - AWV123
R0160221;0;-9;0.2;26;Agentschap Wegen en Verkeer - AWV123
R0160251;0;-12;0.2;49;Agentschap Wegen en Verkeer - AWV123
R0160261;0;-17;0.2;32;Agentschap Wegen en Verkeer - AWV123
R0180001;0;-10;1.7;62;Agentschap Wegen en Verkeer - AWV125
R0180002;0;-10;1.7;62;Agentschap Wegen en Verkeer - AWV125
R0220001;0;0;0;7154;Brussels Gewest - Brussels Gewest
R0220001;10.4;-3251;10.4;-268;Brussels Gewest - Brussels Gewest
R0220001;10.4;-268;13.2;-38;Agentschap Wegen en Verkeer - AWV212
R0220001;13.2;-38;14.1;0;Agentschap Wegen en Verkeer - AWV212
R0220001;14.1;0;24.3;23;Agentschap Wegen en Verkeer - AWV212
R0220002;0;0;0;7154;Brussels Gewest - Brussels Gewest
R0220002;10.2;-3047;10.2;-3046;Brussels Gewest - Brussels Gewest
R0220002;10.2;-3046;10.2;-61;Brussels Gewest - Brussels Gewest
R0220002;10.2;-61;13.4;45;Agentschap Wegen en Verkeer - AWV212
R0220002;13.4;45;14.1;-98;Agentschap Wegen en Verkeer - AWV212
R0220002;14.1;-98;14.1;-83;Agentschap Wegen en Verkeer - AWV212
R0220002;14.1;-83;14.2;37;Agentschap Wegen en Verkeer - AWV212
R0220002;14.2;37;24.3;23;Agentschap Wegen en Verkeer - AWV212
R0220021;0;-1;0;86;Agentschap Wegen en Verkeer - AWV212
R0220022;0;-1;0;86;Agentschap Wegen en Verkeer - AWV212
R0220121;0;-2;0.2;73;Agentschap Wegen en Verkeer - AWV212
R0220122;0;-2;0.2;73;Agentschap Wegen en Verkeer - AWV212
R0220151;0;-4;0.1;42;Agentschap Wegen en Verkeer - AWV212
R0220152;0;-4;0.1;42;Agentschap Wegen en Verkeer - AWV212
R0220161;0.1;-98;0.3;30;Agentschap Wegen en Verkeer - AWV212
R0220162;0.1;-98;0.3;30;Agentschap Wegen en Verkeer - AWV212
R0220171;0;-1;0.1;37;Agentschap Wegen en Verkeer - AWV212
R0220172;0;-1;0.1;37;Agentschap Wegen en Verkeer - AWV212
R0220311;0;-2;0.4;115;Agentschap Wegen en Verkeer - AWV212
R0220312;0;-2;0.4;115;Agentschap Wegen en Verkeer - AWV212
R0220321;0;-6;0.3;0;Agentschap Wegen en Verkeer - AWV212
R0220322;0;-6;0.3;0;Agentschap Wegen en Verkeer - AWV212
R0220331;0;-5;0.7;14;Agentschap Wegen en Verkeer - AWV212
R0220332;0;-5;0.7;14;Agentschap Wegen en Verkeer - AWV212
R0220351;0;-9;0;-8;Agentschap Wegen en Verkeer - AWV212
R0220351;0;-8;0;57;Agentschap Wegen en Verkeer - AWV212
R0220352;0;-9;0;-8;Agentschap Wegen en Verkeer - AWV212
R0220352;0;-8;0;57;Agentschap Wegen en Verkeer - AWV212
R0220361;0;-11;0.5;90;Agentschap Wegen en Verkeer - AWV212
R0220362;0;-11;0.5;90;Agentschap Wegen en Verkeer - AWV212
R0220371;0.2;-192;0.2;9;Agentschap Wegen en Verkeer - AWV212
R0220372;0.2;-198;0.2;9;Agentschap Wegen en Verkeer - AWV212
R0224711;0;0;0;84;Agentschap Wegen en Verkeer - AWV212
R0224712;0;0;0;84;Agentschap Wegen en Verkeer - AWV212
R0225211;10.5;-245;10.6;75;Agentschap Wegen en Verkeer - AWV212
R0225212;10.5;-245;10.6;75;Agentschap Wegen en Verkeer - AWV212
R0227231;23;0;23;324;Agentschap Wegen en Verkeer - AWV212
R0227232;23;0;23;324;Agentschap Wegen en Verkeer - AWV212
R0227241;23.8;0;23.8;149;Agentschap Wegen en Verkeer - AWV212
R0227242;23.8;0;23.8;149;Agentschap Wegen en Verkeer - AWV212
R0227251;23.6;0;23.6;444;Agentschap Wegen en Verkeer - AWV212
R0227252;23.6;0;23.6;444;Agentschap Wegen en Verkeer - AWV212
R0229011;0;0;0;352;Agentschap Wegen en Verkeer - AWV212
R0229012;0;0;0;352;Agentschap Wegen en Verkeer - AWV212
R0229021;0;0;0;2805;Gemeente - GemeenteMachelen
R0229021;0;2805;0;3503;Gemeente - GemeenteMachelen
R0229022;0;0;0;2807;Gemeente - GemeenteMachelen
R0229022;0;2807;0;3503;Gemeente - GemeenteMachelen
R0230001;0;-4;1.7;-10;Agentschap Wegen en Verkeer - AWV213
R0230001;1.7;-10;5.1;-13;Agentschap Wegen en Verkeer - AWV213
R0230001;5.1;-13;7.2;49;Agentschap Wegen en Verkeer - AWV213
R0230002;0;-3;1.7;-2;Agentschap Wegen en Verkeer - AWV213
R0230002;1.7;-2;5;86;Agentschap Wegen en Verkeer - AWV213
R0230002;5;86;7.1;152;Agentschap Wegen en Verkeer - AWV213
R0230011;0;-5;0;127;Agentschap Wegen en Verkeer - AWV213
R0230012;0;-5;0;127;Agentschap Wegen en Verkeer - AWV213
R0230021;0;-17;0;166;Agentschap Wegen en Verkeer - AWV213
R0230022;0;-17;0;166;Agentschap Wegen en Verkeer - AWV213
R0230111;0.1;0;0;4;Agentschap Wegen en Verkeer - AWV213
R0230112;0.1;0;0;4;Agentschap Wegen en Verkeer - AWV213
R0230121;0.1;-48;0.1;92;Agentschap Wegen en Verkeer - AWV213
R0230122;0.1;-48;0.1;92;Agentschap Wegen en Verkeer - AWV213
R0230151;0.1;-49;0;0;Agentschap Wegen en Verkeer - AWV213
R0230152;0.1;-49;0;0;Agentschap Wegen en Verkeer - AWV213
R0230161;0;-15;0.1;110;Agentschap Wegen en Verkeer - AWV213
R0230162;0;-15;0.1;110;Agentschap Wegen en Verkeer - AWV213
R0230211;0;0;0.2;124;Agentschap Wegen en Verkeer - AWV213
R0230212;0;0;0.2;124;Agentschap Wegen en Verkeer - AWV213
R0230221;0;-24;0.1;57;Agentschap Wegen en Verkeer - AWV213
R0230222;0;-24;0.1;57;Agentschap Wegen en Verkeer - AWV213
R0230251;0.1;-54;0;0;Agentschap Wegen en Verkeer - AWV213
R0230252;0.1;-54;0;0;Agentschap Wegen en Verkeer - AWV213
R0230261;0.2;-101;0.2;181;Agentschap Wegen en Verkeer - AWV213
R0230262;0.2;-101;0.2;181;Agentschap Wegen en Verkeer - AWV213
R0230411;0;-33;0.1;95;Agentschap Wegen en Verkeer - AWV213
R0230412;0;-13;0.1;95;Agentschap Wegen en Verkeer - AWV213
R0230421;0;-16;0;109;Agentschap Wegen en Verkeer - AWV213
R0230422;0;-16;0;109;Agentschap Wegen en Verkeer - AWV213
R0230461;0;0;0;106;Agentschap Wegen en Verkeer - AWV213
R0230462;0;0;0;106;Agentschap Wegen en Verkeer - AWV213
R0234711;0;0;0;36;Agentschap Wegen en Verkeer - AWV213
R0234712;0;0;0;36;Agentschap Wegen en Verkeer - AWV213
R0250001;0;-9;4.4;23;Agentschap Wegen en Verkeer - AWV214
R0250001;4.4;23;6;-20;Agentschap Wegen en Verkeer - AWV214
R0250001;6;-20;7.3;26;Agentschap Wegen en Verkeer - AWV214
R0250002;0;-15;4.4;22;Agentschap Wegen en Verkeer - AWV214
R0250002;4.4;22;6;-22;Agentschap Wegen en Verkeer - AWV214
R0250002;6;-22;7.3;23;Agentschap Wegen en Verkeer - AWV214
R0250111;0;1;0;2;Agentschap Wegen en Verkeer - AWV214
R0250111;0;2;0.1;27;Agentschap Wegen en Verkeer - AWV214
R0250112;0;1;0;2;Agentschap Wegen en Verkeer - AWV214
R0250112;0;2;0.1;27;Agentschap Wegen en Verkeer - AWV214
R0250121;0;0;0.1;63;Agentschap Wegen en Verkeer - AWV214
R0250122;0;0;0.1;63;Agentschap Wegen en Verkeer - AWV214
R0250151;0;-9;0.1;75;Agentschap Wegen en Verkeer - AWV214
R0250152;0;-9;0.1;75;Agentschap Wegen en Verkeer - AWV214
R0250181;0;-12;0.1;47;Agentschap Wegen en Verkeer - AWV214
R0250182;0;-12;0.1;47;Agentschap Wegen en Verkeer - AWV214
R0250211;0;0;0;154;Agentschap Wegen en Verkeer - AWV214
R0250212;0;0;0;154;Agentschap Wegen en Verkeer - AWV214
R0250221;0;0;0;153;Agentschap Wegen en Verkeer - AWV214
R0250222;0;0;0;153;Agentschap Wegen en Verkeer - AWV214
R0250261;0;0;0;155;Agentschap Wegen en Verkeer - AWV214
R0250262;0;0;0;155;Agentschap Wegen en Verkeer - AWV214
R0260001;0;-2;1.2;45;Agentschap Wegen en Verkeer - AWV214
R0260001;1.2;45;3.9;97;Agentschap Wegen en Verkeer - AWV214
R0260001;4;-7;6.1;38;Agentschap Wegen en Verkeer - AWV214
R0260002;0;-2;1.2;38;Agentschap Wegen en Verkeer - AWV214
R0260002;1.2;38;3.9;108;Agentschap Wegen en Verkeer - AWV214
R0260002;4;-5;6.1;38;Agentschap Wegen en Verkeer - AWV214
R0269011;0;-11;0;129;Agentschap Wegen en Verkeer - AWV214
R0269011;0.2;-27;0.4;42;Agentschap Wegen en Verkeer - AWV214
R0269012;0;-11;0;129;Agentschap Wegen en Verkeer - AWV214
R0269012;0.2;-27;0.4;42;Agentschap Wegen en Verkeer - AWV214
R0270001;0.1;-21;4.9;13;Agentschap Wegen en Verkeer - AWV214
R0270001;4.9;13;6.5;40;Agentschap Wegen en Verkeer - AWV214
R0270002;0.1;-29;4.9;-3;Agentschap Wegen en Verkeer - AWV214
R0270002;4.9;-3;6.5;39;Agentschap Wegen en Verkeer - AWV214
R0270021;3.3;-160;3.3;-145;Privaatbeheer - Privaatbeheer
R0270021;3.3;-145;3.3;-19;Agentschap Wegen en Verkeer - AWV214
R0270021;3.3;-19;3.3;0;Privaatbeheer - Privaatbeheer
R0270022;3.3;-160;3.3;-145;Privaatbeheer - Privaatbeheer
R0270022;3.3;-145;3.3;-19;Agentschap Wegen en Verkeer - AWV214
R0270022;3.3;-19;3.3;0;Privaatbeheer - Privaatbeheer
R0270061;3.1;0;3.1;30;Privaatbeheer - Privaatbeheer
R0270061;3.1;30;3.1;79;Agentschap Wegen en Verkeer - AWV214
R0270061;3.1;79;3.1;98;Privaatbeheer - Privaatbeheer
R0270062;3.1;0;3.1;30;Privaatbeheer - Privaatbeheer
R0270062;3.1;30;3.1;79;Agentschap Wegen en Verkeer - AWV214
R0270062;3.1;79;3.1;98;Privaatbeheer - Privaatbeheer
R0270121;0;0;0;37;Agentschap Wegen en Verkeer - AWV214
R0270121;0;37;0;38;Agentschap Wegen en Verkeer - AWV214
R0270122;0;0;0;37;Agentschap Wegen en Verkeer - AWV214
R0270122;0;37;0;38;Agentschap Wegen en Verkeer - AWV214
R0279011;0.1;-92;1.6;12;Agentschap Wegen en Verkeer - AWV214
R0279012;0.1;-92;1.6;12;Agentschap Wegen en Verkeer - AWV214
R0300001;0;-11;4.7;12;Agentschap Wegen en Verkeer - AWV311
R0300001;4.7;12;8.7;46;Agentschap Wegen en Verkeer - AWV311
R0300002;0;-12;4.7;15;Agentschap Wegen en Verkeer - AWV311
R0300002;4.7;15;8.7;45;Agentschap Wegen en Verkeer - AWV311
R0300021;0;0;0;22;Agentschap Wegen en Verkeer - AWV311
R0300022;0;0;0;22;Agentschap Wegen en Verkeer - AWV311
R0300191;0;-4;0.6;10;Agentschap Wegen en Verkeer - AWV311
R0300192;0;-22;0.6;51;Agentschap Wegen en Verkeer - AWV311
R0300211;0;0;0.1;47;Agentschap Wegen en Verkeer - AWV311
R0300211;0.1;47;0.4;29;Gemeente - GemeenteBrugge
R0300212;0;0;0.1;47;Agentschap Wegen en Verkeer - AWV311
R0300212;0.1;47;0.4;29;Gemeente - GemeenteBrugge
R0300221;0;0;0.1;41;Agentschap Wegen en Verkeer - AWV311
R0300222;0;0;0.1;41;Agentschap Wegen en Verkeer - AWV311
R0300251;0;-6;0.1;36;Agentschap Wegen en Verkeer - AWV311
R0300252;0;-6;0.1;36;Agentschap Wegen en Verkeer - AWV311
R0300261;0;-2;0.3;-45;Gemeente - GemeenteBrugge
R0300261;0.3;-45;0.3;98;Agentschap Wegen en Verkeer - AWV311
R0300262;0;-2;0.3;-45;Gemeente - GemeenteBrugge
R0300262;0.3;-45;0.3;98;Agentschap Wegen en Verkeer - AWV311
R0300311;0;0;0;58;Agentschap Wegen en Verkeer - AWV311
R0300312;0;0;0;58;Agentschap Wegen en Verkeer - AWV311
R0300321;0;0;0;86;Agentschap Wegen en Verkeer - AWV311
R0300322;0;0;0;86;Agentschap Wegen en Verkeer - AWV311
R0300361;0;0;0;72;Agentschap Wegen en Verkeer - AWV311
R0300361;0;72;0;84;Agentschap Wegen en Verkeer - AWV311
R0300362;0;0;0;72;Agentschap Wegen en Verkeer - AWV311
R0300362;0;72;0;84;Agentschap Wegen en Verkeer - AWV311
R0305001;0;0;0.1;86;Agentschap Wegen en Verkeer - AWV311
R0305002;0;0;0.1;86;Agentschap Wegen en Verkeer - AWV311
R0305021;0;-8;0.2;11;Agentschap Wegen en Verkeer - AWV311
R0305022;0;-8;0.2;11;Agentschap Wegen en Verkeer - AWV311
R0305041;0;0;0.2;34;Agentschap Wegen en Verkeer - AWV311
R0305042;0;0;0.2;34;Agentschap Wegen en Verkeer - AWV311
R0305061;0;-1;0.2;93;Agentschap Wegen en Verkeer - AWV311
